Sujet,Genre,Repetition,phoneme,f1_slope,f2_slope,f3_slope
,1,P,j,-8.072117333333411,-18.9839360000002,13.083797333333473
,1,P,j,19.799320000000417,15.104040000000323,6.347280000000136
,1,P,j,2.5917439999999003,-6.431530666666439,0.18490666666668915
,1,P,j,-1.1511679999999573,-23.885599999999094,-0.8271253333333324
,1,P,j,-12.559644999999524,-7.722819999999709,-12.64180499999952
,1,P,j,1.2688403603603449,-4.903537297297239,-3.9651171171170674
,1,P,j,-16.11442133333578,6.351360000000949,1.0626346666668212
,1,P,j,-1.9763404255322774,2.9388051063835157,-9.66943659574646
,1,P,j,17.440713333340934,5.461460000002376,12.56449333333881
